,duration,app_id,name,scale,exec_num,cpu_num,mem_num,tbl1_name,tbl2_name,completionTime-0,inputBytes-0,shuffleWriteBytes-0,completionTime-1,inputBytes-1,shuffleWriteBytes-1,completionTime-2,shuffleReadBytes-2
899,34538.0,app-20170606064051-0159,Q23-2-2-4-4-nation-region,2,2,4,4,nation,region,3.389,3336.0,2988.0,3.313,584.0,718.0,7.345,3706.0
900,141670.0,app-20170605200135-1039,Q23-2-4-4-4-lineitem-order,2,4,4,4,lineitem,order,12.046,345891562.0,217474378.0,43.539,1533065387.0,1141517846.0,67.891,1358992224.0
901,53837.0,app-20170605233022-1169,Q23-3-4-4-4-supplier-partsupp,3,4,4,4,supplier,partsupp,8.856,359551313.0,191625683.0,5.442,4287170.0,3555352.0,17.394,195181035.0
902,31831.0,app-20170609075823-0244,Q23-3-2-4-4-nation-region,3,2,4,4,nation,region,3.498,3336.0,2988.0,3.445,584.0,718.0,5.477,3706.0
903,44148.0,app-20170606010635-1226,Q23-4-4-4-4-nation-customer,4,4,4,4,nation,customer,6.715,97731955.0,69479587.0,4.322,3336.0,3990.0,9.868,69483577.0
904,38614.0,app-20170603135545-0919,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.518,3336.0,3990.0,4.729,4287170.0,3154813.0,8.006,3158803.0
905,128311.0,app-20170609052835-0141,Q23-2-2-4-4-partsupp-lineitem,2,2,4,4,partsupp,lineitem,11.066,239192537.0,127737658.0,31.724,1533065387.0,1181182732.0,68.32,1308920390.0
906,46017.0,app-20170602031700-0043,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp,6.726,118998996.0,62637715.0,5.916,24191723.0,17575077.0,13.764,80212792.0
907,36642.0,app-20170602040152-0081,Q23-1-4-4-4-nation-region,1,4,4,4,nation,region,4.411,3336.0,2988.0,4.155,584.0,718.0,7.149,3706.0
908,89437.0,app-20170603011853-0526,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem,6.964,118998996.0,63514715.0,22.505,760190967.0,587088337.0,42.239,650603052.0
909,53491.0,app-20170605175128-0937,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order,4.675,24362768.0,18810337.0,11.105,171959313.0,107921424.0,14.222,126731761.0
910,65301.0,app-20170609124352-0389,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp,9.207,600091310.0,316588503.0,10.818,121181705.0,87601917.0,26.156,404190420.0
911,49451.0,app-20170606055812-0132,Q23-2-2-4-4-part-partsupp,2,2,4,4,part,partsupp,7.919,239192537.0,125991588.0,5.503,48438588.0,35069406.0,12.26,161060994.0
912,64561.0,app-20170606021739-1256,Q23-4-4-4-4-supplier-partsupp,4,4,4,4,supplier,partsupp,9.158,479801578.0,256543769.0,8.142,5718582.0,4666360.0,26.094,261210129.0
913,134173.0,app-20170602060432-0157,Q23-2-4-4-4-partsupp-lineitem,2,4,4,4,partsupp,lineitem,11.896,239192537.0,127737658.0,36.578,1533065387.0,1181182732.0,70.484,1308920390.0
914,65411.0,app-20170609125021-0394,Q23-5-2-4-4-part-partsupp,5,2,4,4,part,partsupp,9.361,600091310.0,316588503.0,11.019,121181705.0,87601917.0,26.971,404190420.0
915,37017.0,app-20170602063221-0175,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region,4.248,3336.0,2988.0,4.481,584.0,718.0,7.176,3706.0
916,93446.0,app-20170606042141-0051,Q23-1-2-4-4-partsupp-lineitem,1,2,4,4,partsupp,lineitem,5.872,118998996.0,63514715.0,20.158,760190967.0,587088337.0,43.317,650603052.0
917,46364.0,app-20170605190036-0990,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp,6.572,118998996.0,62905773.0,4.725,1425488.0,1293745.0,12.341,64199518.0
918,63327.0,app-20170606103043-0303,Q23-4-2-4-4-part-partsupp,4,2,4,4,part,partsupp,7.918,479801578.0,253026735.0,10.507,96933969.0,70123241.0,25.281,323149976.0
919,179153.0,app-20170606072024-0191,Q23-3-2-4-4-lineitem-order,3,2,4,4,lineitem,order,11.38,520770872.0,330474571.0,58.501,2310171958.0,1710624435.0,92.684,2041099006.0
920,38608.0,app-20170606054706-0121,Q23-2-2-4-4-nation-customer,2,2,4,4,nation,customer,4.492,48846488.0,34767956.0,3.306,3336.0,3990.0,8.018,34771946.0
921,131910.0,app-20170606062119-0142,Q23-2-2-4-4-partsupp-lineitem,2,2,4,4,partsupp,lineitem,11.249,239192537.0,127737658.0,33.829,1533065387.0,1181182732.0,73.03,1308920390.0
922,33659.0,app-20170609080936-0259,Q23-3-2-4-4-supplier-nation,3,2,4,4,supplier,nation,3.478,3336.0,3990.0,3.653,4287170.0,3154813.0,5.99,3158803.0
923,53815.0,app-20170603030734-0618,Q23-2-4-4-4-supplier-partsupp,2,4,4,4,supplier,partsupp,10.607,239192537.0,126868397.0,4.389,2855193.0,2432237.0,14.049,129300634.0
924,193987.0,app-20170605215157-1121,Q23-3-4-4-4-lineitem-order,3,4,4,4,lineitem,order,12.757,520770872.0,330474571.0,72.481,2310171958.0,1710624435.0,92.003,2041099006.0
925,40941.0,app-20170606102007-0293,Q23-4-2-4-4-nation-customer,4,2,4,4,nation,customer,6.034,97731955.0,69479587.0,3.878,3336.0,3990.0,8.435,69483577.0
926,58170.0,app-20170609134853-0408,Q23-5-2-4-4-supplier-partsupp,5,2,4,4,supplier,partsupp,9.151,600091310.0,321005254.0,7.984,7148589.0,5769631.0,25.919,326774885.0
927,46858.0,app-20170602035505-0073,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp,6.641,118998996.0,62905773.0,4.914,1425488.0,1293745.0,13.207,64199518.0
928,36668.0,app-20170606023336-1272,Q23-4-4-4-4-nation-region,4,4,4,4,nation,region,4.224,3336.0,2988.0,4.131,584.0,718.0,7.659,3706.0
929,32399.0,app-20170609081152-0262,Q23-3-2-4-4-supplier-nation,3,2,4,4,supplier,nation,2.908,3336.0,3990.0,3.172,4287170.0,3154813.0,5.812,3158803.0
930,52279.0,app-20170602120056-0273,Q23-3-4-4-4-nation-region,3,4,4,4,nation,region,4.771,3336.0,2988.0,4.716,584.0,718.0,12.24,3706.0
931,35425.0,app-20170606115220-0351,Q23-4-2-4-4-supplier-nation,4,2,4,4,supplier,nation,3.951,3336.0,3990.0,4.207,5718582.0,4201380.0,6.72,4205370.0
932,65916.0,app-20170606011320-1232,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp,9.409,479801578.0,253026735.0,11.436,96933969.0,70123241.0,26.606,323149976.0
933,40175.0,app-20170603061122-0767,Q23-4-4-4-4-nation-customer,4,4,4,4,nation,customer,6.583,97731955.0,69479587.0,4.345,3336.0,3990.0,9.806,69483577.0
934,35353.0,app-20170606114122-0337,Q23-4-2-4-4-nation-region,4,2,4,4,nation,region,3.534,3336.0,2988.0,3.415,584.0,718.0,6.233,3706.0
935,45654.0,app-20170602032452-0051,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp,6.824,118998996.0,62637715.0,5.675,24191723.0,17575077.0,13.52,80212792.0
936,64684.0,app-20170602143229-0331,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp,10.856,479801578.0,253026735.0,12.942,96933969.0,70123241.0,26.994,323149976.0
937,58897.0,app-20170602103743-0247,Q23-3-4-4-4-part-partsupp,3,4,4,4,part,partsupp,9.207,359551313.0,189487969.0,9.039,72686038.0,52611829.0,17.806,242099798.0
938,133533.0,app-20170606053354-0109,Q23-2-2-4-4-lineitem-order,2,2,4,4,lineitem,order,10.667,345891562.0,217474378.0,39.194,1533065387.0,1141517846.0,62.751,1358992224.0
939,37726.0,app-20170605212240-1100,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation,4.304,3336.0,3990.0,4.396,2855193.0,2110997.0,7.936,2114987.0
940,37540.0,app-20170603033356-0647,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation,4.445,3336.0,3990.0,4.444,2855193.0,2110997.0,8.007,2114987.0
941,48937.0,app-20170606063432-0152,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp,7.238,239192537.0,126868397.0,3.897,2855193.0,2432237.0,12.178,129300634.0
942,37207.0,app-20170602063443-0178,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region,4.493,3336.0,2988.0,4.377,584.0,718.0,8.095,3706.0
943,67055.0,app-20170605192749-1021,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order,5.983,48846488.0,37477598.0,11.182,345891562.0,216750271.0,26.457,254227869.0
944,248242.0,app-20170603065053-0787,Q23-4-4-4-4-partsupp-lineitem,4,4,4,4,partsupp,lineitem,9.942,479801578.0,256549712.0,84.104,3087316780.0,2366016746.0,135.054,2622566458.0
945,236766.0,app-20170602144646-0342,Q23-4-4-4-4-partsupp-lineitem,4,4,4,4,partsupp,lineitem,8.99,479801578.0,256549712.0,74.563,3087316780.0,2366016746.0,133.561,2622566458.0
946,246088.0,app-20170603064217-0785,Q23-4-4-4-4-partsupp-lineitem,4,4,4,4,partsupp,lineitem,9.723,479801578.0,256549712.0,87.671,3087316780.0,2366016746.0,131.21,2622566458.0
947,208835.0,app-20170609084706-0280,Q23-4-2-4-4-lineitem-order,4,2,4,4,lineitem,order,16.669,695743150.0,442926009.0,73.053,3087316780.0,2286198168.0,113.657,2729124177.0
948,237330.0,app-20170606104226-0310,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem,8.465,479801578.0,256549712.0,84.387,3087316780.0,2366016746.0,126.745,2622566458.0
949,49734.0,app-20170606063533-0153,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp,8.275,239192537.0,126868397.0,4.384,2855193.0,2432237.0,12.092,129300634.0
950,68693.0,app-20170603094442-0882,Q23-5-4-4-4-supplier-partsupp,5,4,4,4,supplier,partsupp,11.0,600091310.0,321005254.0,9.751,7148589.0,5769631.0,27.444,326774885.0
951,132982.0,app-20170609052343-0139,Q23-2-2-4-4-partsupp-lineitem,2,2,4,4,partsupp,lineitem,11.288,239192537.0,127737658.0,34.339,1533065387.0,1181182732.0,69.684,1308920390.0
952,230138.0,app-20170606101043-0286,Q23-4-2-4-4-lineitem-order,4,2,4,4,lineitem,order,17.825,695743150.0,442926009.0,83.136,3087316780.0,2286198168.0,120.401,2729124177.0
953,36813.0,app-20170605234425-1184,Q23-3-4-4-4-nation-region,3,4,4,4,nation,region,4.095,3336.0,2988.0,4.289,584.0,718.0,7.479,3706.0
954,36396.0,app-20170606090730-0258,Q23-3-2-4-4-supplier-nation,3,2,4,4,supplier,nation,3.676,3336.0,3990.0,3.923,4287170.0,3154813.0,6.869,3158803.0
955,42397.0,app-20170603060835-0764,Q23-4-4-4-4-nation-customer,4,4,4,4,nation,customer,6.596,97731955.0,69479587.0,4.183,3336.0,3990.0,10.417,69483577.0
956,59506.0,app-20170603042622-0693,Q23-3-4-4-4-part-partsupp,3,4,4,4,part,partsupp,8.953,359551313.0,189487969.0,9.321,72686038.0,52611829.0,17.432,242099798.0
957,38608.0,app-20170602133429-0291,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.54,3336.0,3990.0,4.986,4287170.0,3154813.0,8.649,3158803.0
958,66669.0,app-20170606143622-0418,Q23-5-2-4-4-supplier-partsupp,5,2,4,4,supplier,partsupp,10.068,600091310.0,321005254.0,8.717,7148589.0,5769631.0,27.178,326774885.0
959,129232.0,app-20170606061634-0140,Q23-2-2-4-4-partsupp-lineitem,2,2,4,4,partsupp,lineitem,11.606,239192537.0,127737658.0,36.855,1533065387.0,1181182732.0,66.161,1308920390.0
960,45216.0,app-20170603010103-0514,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp,6.827,118998996.0,62637715.0,5.631,24191723.0,17575077.0,12.525,80212792.0
961,69178.0,app-20170603062528-0779,Q23-4-4-4-4-part-partsupp,4,4,4,4,part,partsupp,9.735,479801578.0,253026735.0,11.997,96933969.0,70123241.0,27.025,323149976.0
962,61929.0,app-20170609041424-0092,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order,5.157,48846488.0,37477598.0,11.247,345891562.0,216750271.0,16.885,254227869.0
963,190437.0,app-20170603044059-0698,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem,9.815,359551313.0,192097578.0,57.795,2310171958.0,1770564241.0,101.808,1962661819.0
964,38418.0,app-20170606023657-1276,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation,4.208,3336.0,3990.0,4.711,5718582.0,4201380.0,7.86,4205370.0
965,50785.0,app-20170606055508-0129,Q23-2-2-4-4-part-partsupp,2,2,4,4,part,partsupp,8.049,239192537.0,125991588.0,5.496,48438588.0,35069406.0,12.652,161060994.0
966,37421.0,app-20170606091212-0264,Q23-3-2-4-4-supplier-nation,3,2,4,4,supplier,nation,4.259,3336.0,3990.0,4.484,4287170.0,3154813.0,7.442,3158803.0
967,60663.0,app-20170609093245-0306,Q23-4-2-4-4-part-partsupp,4,2,4,4,part,partsupp,7.647,479801578.0,253026735.0,9.943,96933969.0,70123241.0,24.627,323149976.0
968,58647.0,app-20170603041549-0684,Q23-3-4-4-4-part-partsupp,3,4,4,4,part,partsupp,8.85,359551313.0,189487969.0,8.649,72686038.0,52611829.0,18.436,242099798.0
969,86102.0,app-20170606034454-0019,Q23-1-2-4-4-lineitem-order,1,2,4,4,lineitem,order,12.78,171959313.0,108726774.0,21.717,760190967.0,567345437.0,36.84,676072211.0
970,91240.0,app-20170605235751-1198,Q23-4-4-4-4-customer-order,4,4,4,4,customer,order,7.448,97731955.0,74657187.0,18.178,695743150.0,441974162.0,41.006,516631349.0
971,34221.0,app-20170609055353-0165,Q23-2-2-4-4-nation-region,2,2,4,4,nation,region,3.441,3336.0,2988.0,3.4,584.0,718.0,5.559,3706.0
972,36303.0,app-20170609045705-0120,Q23-2-2-4-4-nation-customer,2,2,4,4,nation,customer,4.727,48846488.0,34767956.0,3.4,3336.0,3990.0,6.714,34771946.0
973,51839.0,app-20170602055001-0150,Q23-2-4-4-4-part-partsupp,2,4,4,4,part,partsupp,10.984,239192537.0,125991588.0,5.733,48438588.0,35069406.0,14.383,161060994.0
974,35763.0,app-20170603100126-0896,Q23-5-4-4-4-nation-region,5,4,4,4,nation,region,4.34,3336.0,2988.0,3.979,584.0,718.0,6.966,3706.0
975,39500.0,app-20170603022405-0592,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer,5.775,48846488.0,34767956.0,4.514,3336.0,3990.0,8.519,34771946.0
976,38936.0,app-20170609092045-0295,Q23-4-2-4-4-nation-customer,4,2,4,4,nation,customer,5.866,97731955.0,69479587.0,3.452,3336.0,3990.0,7.828,69483577.0
977,53689.0,app-20170605175340-0939,Q23-1-4-4-4-customer-order,1,4,4,4,customer,order,5.193,24362768.0,18810337.0,11.126,171959313.0,107921424.0,14.539,126731761.0
978,82742.0,app-20170609082654-0273,Q23-4-2-4-4-customer-order,4,2,4,4,customer,order,5.915,97731955.0,74657187.0,16.592,695743150.0,441974162.0,39.666,516631349.0
979,42060.0,app-20170605223145-1140,Q23-3-4-4-4-nation-customer,3,4,4,4,nation,customer,5.846,73251779.0,52120079.0,4.216,3336.0,3990.0,9.334,52124069.0
980,33533.0,app-20170606143920-0421,Q23-5-2-4-4-nation-region,5,2,4,4,nation,region,3.684,3336.0,2988.0,3.643,584.0,718.0,6.416,3706.0
981,64150.0,app-20170606045821-0089,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order,5.277,48846488.0,37477598.0,11.46,345891562.0,216750271.0,18.528,254227869.0
982,280283.0,app-20170609113812-0364,Q23-5-2-4-4-lineitem-order,5,2,4,4,lineitem,order,17.019,870580522.0,552515414.0,102.748,3865016361.0,2858252785.0,147.181,3410768199.0
983,46426.0,app-20170605183155-0970,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp,6.894,118998996.0,62637715.0,5.684,24191723.0,17575077.0,12.454,80212792.0
984,47416.0,app-20170606043034-0056,Q23-1-2-4-4-supplier-partsupp,1,2,4,4,supplier,partsupp,5.847,118998996.0,62905773.0,4.084,1425488.0,1293745.0,10.831,64199518.0
985,137616.0,app-20170605204611-1070,Q23-2-4-4-4-partsupp-lineitem,2,4,4,4,partsupp,lineitem,12.194,239192537.0,127737658.0,33.628,1533065387.0,1181182732.0,73.704,1308920390.0
986,240579.0,app-20170602041503-0088,Q23-1-4-4-4-supplier-customer,1,4,4,4,supplier,customer,5.827,24362768.0,17406073.0,5.402,1425488.0,1066937.0,208.445,18473010.0
987,219500.0,app-20170609094814-0312,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem,8.405,479801578.0,256549712.0,74.885,3087316780.0,2366016746.0,123.008,2622566458.0
988,52822.0,app-20170603023524-0603,Q23-2-4-4-4-part-partsupp,2,4,4,4,part,partsupp,10.793,239192537.0,125991588.0,6.06,48438588.0,35069406.0,14.062,161060994.0
989,34343.0,app-20170606044144-0068,Q23-1-2-4-4-nation-region,1,2,4,4,nation,region,3.49,3336.0,2988.0,3.451,584.0,718.0,6.268,3706.0
990,36006.0,app-20170603032636-0638,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region,4.426,3336.0,2988.0,4.366,584.0,718.0,7.105,3706.0
991,96811.0,app-20170605184830-0982,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem,6.73,118998996.0,63514715.0,23.41,760190967.0,587088337.0,43.216,650603052.0
992,43409.0,app-20170603061310-0769,Q23-4-4-4-4-nation-customer,4,4,4,4,nation,customer,6.812,97731955.0,69479587.0,4.227,3336.0,3990.0,9.869,69483577.0
993,41581.0,app-20170605201331-1047,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer,5.673,48846488.0,34767956.0,4.364,3336.0,3990.0,8.795,34771946.0
994,40175.0,app-20170609123352-0379,Q23-5-2-4-4-nation-customer,5,2,4,4,nation,customer,5.665,122145118.0,86849590.0,3.013,3336.0,3990.0,8.19,86853580.0
995,39306.0,app-20170602031240-0038,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer,5.304,24362768.0,17406073.0,4.046,3336.0,3990.0,8.318,17410063.0
996,46575.0,app-20170603013051-0536,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp,7.108,118998996.0,62905773.0,4.964,1425488.0,1293745.0,12.095,64199518.0
997,65786.0,app-20170602180535-0445,Q23-5-4-4-4-supplier-partsupp,5,4,4,4,supplier,partsupp,10.463,600091310.0,321005254.0,9.552,7148589.0,5769631.0,27.161,326774885.0
998,93976.0,app-20170605181034-0950,Q23-1-4-4-4-lineitem-order,1,4,4,4,lineitem,order,14.11,171959313.0,108726774.0,22.092,760190967.0,567345437.0,41.589,676072211.0
999,38085.0,app-20170602030916-0034,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer,5.099,24362768.0,17406073.0,4.197,3336.0,3990.0,8.323,17410063.0
1000,62259.0,app-20170602154303-0360,Q23-4-4-4-4-supplier-partsupp,4,4,4,4,supplier,partsupp,9.323,479801578.0,256543769.0,7.927,5718582.0,4666360.0,26.106,261210129.0
1001,38428.0,app-20170609091723-0291,Q23-4-2-4-4-nation-customer,4,2,4,4,nation,customer,4.919,97731955.0,69479587.0,2.874,3336.0,3990.0,7.578,69483577.0
1002,50382.0,app-20170606063227-0150,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp,7.665,239192537.0,126868397.0,4.449,2855193.0,2432237.0,12.804,129300634.0
1003,34794.0,app-20170606113813-0333,Q23-4-2-4-4-nation-region,4,2,4,4,nation,region,3.597,3336.0,2988.0,3.529,584.0,718.0,6.369,3706.0
1004,46491.0,app-20170609053836-0147,Q23-2-2-4-4-supplier-partsupp,2,2,4,4,supplier,partsupp,7.027,239192537.0,126868397.0,3.819,2855193.0,2432237.0,11.492,129300634.0
1005,233650.0,app-20170606105447-0313,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem,8.684,479801578.0,256549712.0,80.141,3087316780.0,2366016746.0,128.614,2622566458.0
1006,45952.0,app-20170602031602-0042,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp,6.569,118998996.0,62637715.0,5.749,24191723.0,17575077.0,13.561,80212792.0
1007,294301.0,app-20170603091756-0876,Q23-5-4-4-4-partsupp-lineitem,5,4,4,4,partsupp,lineitem,11.431,600091310.0,321019395.0,110.304,3865016361.0,2958216658.0,161.085,3279236053.0
1008,47762.0,app-20170605183056-0969,Q23-1-4-4-4-part-partsupp,1,4,4,4,part,partsupp,6.655,118998996.0,62637715.0,5.795,24191723.0,17575077.0,12.755,80212792.0
1009,279858.0,app-20170609122531-0374,Q23-5-2-4-4-lineitem-order,5,2,4,4,lineitem,order,17.526,870580522.0,552515414.0,103.416,3865016361.0,2858252785.0,150.566,3410768199.0
1010,131143.0,app-20170609053055-0142,Q23-2-2-4-4-partsupp-lineitem,2,2,4,4,partsupp,lineitem,10.434,239192537.0,127737658.0,34.888,1533065387.0,1181182732.0,66.505,1308920390.0
1011,96588.0,app-20170605184452-0980,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem,7.356,118998996.0,63514715.0,22.396,760190967.0,587088337.0,42.684,650603052.0
1012,33383.0,app-20170609141038-0429,Q23-5-2-4-4-nation-region,5,2,4,4,nation,region,3.084,3336.0,2988.0,3.055,584.0,718.0,5.949,3706.0
1013,291220.0,app-20170603085727-0872,Q23-5-4-4-4-partsupp-lineitem,5,4,4,4,partsupp,lineitem,11.35,600091310.0,321019395.0,104.244,3865016361.0,2958216658.0,159.554,3279236053.0
1014,38668.0,app-20170605182244-0960,Q23-1-4-4-4-nation-customer,1,4,4,4,nation,customer,5.017,24362768.0,17406073.0,4.193,3336.0,3990.0,8.091,17410063.0
1015,92173.0,app-20170609034103-0054,Q23-1-2-4-4-partsupp-lineitem,1,2,4,4,partsupp,lineitem,5.491,118998996.0,63514715.0,23.162,760190967.0,587088337.0,40.787,650603052.0
1016,221521.0,app-20170606095055-0281,Q23-4-2-4-4-lineitem-order,4,2,4,4,lineitem,order,18.031,695743150.0,442926009.0,81.8,3087316780.0,2286198168.0,114.092,2729124177.0
1017,34532.0,app-20170602063356-0177,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region,4.215,3336.0,2988.0,4.242,584.0,718.0,7.19,3706.0
1018,36618.0,app-20170606144706-0431,Q23-5-2-4-4-supplier-nation,5,2,4,4,supplier,nation,3.965,3336.0,3990.0,4.256,7148589.0,5254899.0,6.819,5258889.0
1019,35754.0,app-20170603095902-0893,Q23-5-4-4-4-nation-region,5,4,4,4,nation,region,4.612,3336.0,2988.0,4.514,584.0,718.0,7.14,3706.0
1020,194866.0,app-20170605231947-1162,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem,9.418,359551313.0,192097578.0,63.859,2310171958.0,1770564241.0,100.105,1962661819.0
1021,37871.0,app-20170602133749-0295,Q23-3-4-4-4-supplier-nation,3,4,4,4,supplier,nation,4.347,3336.0,3990.0,4.911,4287170.0,3154813.0,7.824,3158803.0
1022,37598.0,app-20170605212330-1101,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation,4.367,3336.0,3990.0,4.435,2855193.0,2110997.0,7.731,2114987.0
1023,55729.0,app-20170603030627-0617,Q23-2-4-4-4-supplier-partsupp,2,4,4,4,supplier,partsupp,10.716,239192537.0,126868397.0,4.529,2855193.0,2432237.0,13.893,129300634.0
1024,39228.0,app-20170602053325-0133,Q23-2-4-4-4-nation-customer,2,4,4,4,nation,customer,5.822,48846488.0,34767956.0,4.439,3336.0,3990.0,8.796,34771946.0
1025,112441.0,app-20170602104334-0250,Q23-3-4-4-4-part-partsupp,3,4,4,4,part,partsupp,9.191,359551313.0,189487969.0,9.326,72686038.0,52611829.0,41.986,242099798.0
1026,37260.0,app-20170603014910-0558,Q23-1-4-4-4-supplier-nation,1,4,4,4,supplier,nation,4.325,3336.0,3990.0,4.604,1425488.0,1066937.0,7.779,1070927.0
1027,37860.0,app-20170606022839-1266,Q23-4-4-4-4-nation-region,4,4,4,4,nation,region,4.394,3336.0,2988.0,4.264,584.0,718.0,7.58,3706.0
1028,70383.0,app-20170605213052-1109,Q23-3-4-4-4-customer-order,3,4,4,4,customer,order,6.662,73251779.0,56044792.0,13.392,520770872.0,329650390.0,31.833,385695182.0
1029,266691.0,app-20170602111732-0257,Q23-3-4-4-4-partsupp-lineitem,3,4,4,4,partsupp,lineitem,10.565,359551313.0,192097578.0,69.061,2310171958.0,1770564241.0,145.562,1962661819.0
1030,94575.0,app-20170606042512-0053,Q23-1-2-4-4-partsupp-lineitem,1,2,4,4,partsupp,lineitem,5.675,118998996.0,63514715.0,21.49,760190967.0,587088337.0,43.701,650603052.0
1031,37252.0,app-20170603033128-0644,Q23-2-4-4-4-supplier-nation,2,4,4,4,supplier,nation,4.297,3336.0,3990.0,4.52,2855193.0,2110997.0,8.296,2114987.0
1032,37601.0,app-20170603074352-0820,Q23-4-4-4-4-supplier-nation,4,4,4,4,supplier,nation,4.947,3336.0,3990.0,5.032,5718582.0,4201380.0,8.186,4205370.0
1033,96420.0,app-20170605185207-0984,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem,6.661,118998996.0,63514715.0,22.887,760190967.0,587088337.0,42.136,650603052.0
1034,227069.0,app-20170609094410-0311,Q23-4-2-4-4-partsupp-lineitem,4,2,4,4,partsupp,lineitem,7.902,479801578.0,256549712.0,74.736,3087316780.0,2366016746.0,124.744,2622566458.0
1035,38464.0,app-20170606023019-1268,Q23-4-4-4-4-nation-region,4,4,4,4,nation,region,4.366,3336.0,2988.0,4.208,584.0,718.0,7.608,3706.0
1036,41582.0,app-20170609031731-0036,Q23-1-2-4-4-part-partsupp,1,2,4,4,part,partsupp,5.503,118998996.0,62637715.0,4.331,24191723.0,17575077.0,9.278,80212792.0
1037,94727.0,app-20170602034104-0061,Q23-1-4-4-4-partsupp-lineitem,1,4,4,4,partsupp,lineitem,6.971,118998996.0,63514715.0,23.122,760190967.0,587088337.0,42.256,650603052.0
1038,63447.0,app-20170606045937-0090,Q23-2-2-4-4-customer-order,2,2,4,4,customer,order,5.232,48846488.0,37477598.0,11.111,345891562.0,216750271.0,25.402,254227869.0
1039,47075.0,app-20170602035406-0072,Q23-1-4-4-4-supplier-partsupp,1,4,4,4,supplier,partsupp,6.787,118998996.0,62905773.0,4.969,1425488.0,1293745.0,13.33,64199518.0
1040,147523.0,app-20170606062343-0143,Q23-2-2-4-4-partsupp-lineitem,2,2,4,4,partsupp,lineitem,11.533,239192537.0,127737658.0,42.267,1533065387.0,1181182732.0,71.812,1308920390.0
1041,36597.0,app-20170603032147-0632,Q23-2-4-4-4-nation-region,2,4,4,4,nation,region,4.45,3336.0,2988.0,4.19,584.0,718.0,7.193,3706.0
1042,72720.0,app-20170606070847-0187,Q23-3-2-4-4-customer-order,3,2,4,4,customer,order,5.654,73251779.0,56044792.0,12.431,520770872.0,329650390.0,29.902,385695182.0
1043,68237.0,app-20170605193705-1028,Q23-2-4-4-4-customer-order,2,4,4,4,customer,order,6.325,48846488.0,37477598.0,11.945,345891562.0,216750271.0,26.59,254227869.0
1044,43317.0,app-20170602164247-0412,Q23-5-4-4-4-nation-customer,5,4,4,4,nation,customer,7.023,122145118.0,86849590.0,4.368,3336.0,3990.0,9.878,86853580.0
1045,185218.0,app-20170606081418-0223,Q23-3-2-4-4-partsupp-lineitem,3,2,4,4,partsupp,lineitem,8.908,359551313.0,192097578.0,57.406,2310171958.0,1770564241.0,96.551,1962661819.0
